Player,Pos,home_team,team,week,year,game_id
Aidan O'Connell,QB,0,Raiders,13.0,2024,183
Ameer Abdullah,RB,0,Raiders,13.0,2024,183
Jakobi Meyers,WR,0,Raiders,13.0,2024,183
DJ Turner,WR,0,Raiders,13.0,2024,183
Tre Tucker,WR,0,Raiders,13.0,2024,183
Brock Bowers,TE,0,Raiders,13.0,2024,183
Delmar Glaze,OT,0,Raiders,13.0,2024,183
Kolton Miller,T,0,Raiders,13.0,2024,183
Jackson Powers-Johnson,OG,0,Raiders,13.0,2024,183
Jordan Meredith,G,0,Raiders,13.0,2024,183
Dylan Parham,G,0,Raiders,13.0,2024,183
Maxx Crosby,DE,0,Raiders,13.0,2024,183
John Jenkins,DT,0,Raiders,13.0,2024,183
Jonah Laulu,DT,0,Raiders,13.0,2024,183
Adam Butler,DT,0,Raiders,13.0,2024,183
Divine Deablo,LB,0,Raiders,13.0,2024,183
Robert Spillane,LB,0,Raiders,13.0,2024,183
Jack Jones,CB,0,Raiders,13.0,2024,183
Decamerion Richardson,CB,0,Raiders,13.0,2024,183
Tre'von Moehrig,S,0,Raiders,13.0,2024,183
Isaiah Pola-Mao,S,0,Raiders,13.0,2024,183
Thomas Harper,S,0,Raiders,13.0,2024,183
