Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Najee Harris,PIT,16,75,1,2,37,2.3,38,2.4,2,8.0,13.0,2024,185
Cordarrelle Patterson,PIT,3,16,0,1,1,0.3,15,5.0,2,1.5,13.0,2024,185
Jaylen Warren,PIT,3,9,0,1,6,2.0,3,1.0,0,,13.0,2024,185
Russell Wilson,PIT,3,3,0,0,3,1.0,0,0.0,0,,13.0,2024,185
Justin Fields,PIT,1,7,0,1,7,7.0,0,0.0,0,,13.0,2024,185
Chase Brown,CIN,12,70,1,4,40,3.3,30,2.5,1,12.0,13.0,2024,185
Joe Burrow,CIN,2,9,0,0,8,4.0,1,0.5,0,,13.0,2024,185
Khalil Herbert,CIN,1,14,0,1,11,11.0,3,3.0,0,,13.0,2024,185
