Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jameis Winston,CLE,34,58,497,24,39.3,492,8.5,300,8.8,5.2,197,5.8,4,7.0%,8,14.0%,3,10,7,6,16,25.8%,1,6.0,13.0,2024,195
Bo Nix,DEN,18,35,294,11,31.4,402,11.5,141,7.8,4.0,153,8.5,2,6.5%,6,19.4%,0,12,5,2,7,19.4%,1,6.0,13.0,2024,195
