#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,DEN 30,3,1:19,7,Punt,1,Broncos,13.0,2024,195
2,1,10:16,DEN 37,12,6:03,63,Touchdown,1,Broncos,13.0,2024,195
3,1,1:09,DEN 30,3,0:21,0,Punt,1,Broncos,13.0,2024,195
4,2,14:02,DEN 38,3,1:30,22,Interception,1,Broncos,13.0,2024,195
5,2,8:49,DEN 30,3,0:40,0,Punt,1,Broncos,13.0,2024,195
6,2,7:07,DEN 33,6,3:04,67,Touchdown,1,Broncos,13.0,2024,195
7,2,0:13,DEN 30,1,0:13,-1,End of Half,1,Broncos,13.0,2024,195
8,3,13:37,DEN 12,3,1:38,27,Punt,1,Broncos,13.0,2024,195
9,3,10:34,DEN 8,3,0:33,92,Touchdown,1,Broncos,13.0,2024,195
10,3,9:50,DEN 30,3,1:37,0,Punt,1,Broncos,13.0,2024,195
11,3,5:58,DEN 4,10,4:06,78,Field Goal,1,Broncos,13.0,2024,195
12,4,12:40,DEN 20,1,0:09,0,Interception,1,Broncos,13.0,2024,195
13,4,8:57,DEN 30,11,6:03,61,Field Goal,1,Broncos,13.0,2024,195
14,4,0:34,CLE 47,1,0:34,-1,End of Game,1,Broncos,13.0,2024,195
