Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
C.J. Stroud,HOU,0,0,13.0,2024,190
Joe Mixon,HOU,0,0,13.0,2024,190
Nico Collins,HOU,0,0,13.0,2024,190
Dalton Schultz,HOU,0,0,13.0,2024,190
Tank Dell,HOU,0,0,13.0,2024,190
John Metchie,HOU,0,0,13.0,2024,190
Cade Stover,HOU,0,0,13.0,2024,190
Dameon Pierce,HOU,0,0,13.0,2024,190
Robert Woods,HOU,0,0,13.0,2024,190
Mac Jones,JAX,0,0,13.0,2024,190
Trevor Lawrence,JAX,0,0,13.0,2024,190
Travis Etienne,JAX,0,0,13.0,2024,190
Tank Bigsby,JAX,0,0,13.0,2024,190
Brian Thomas,JAX,0,0,13.0,2024,190
Parker Washington,JAX,0,0,13.0,2024,190
Evan Engram,JAX,0,0,13.0,2024,190
Devin Duvernay,JAX,0,0,13.0,2024,190
Brenton Strange,JAX,0,0,13.0,2024,190
Luke Farrell,JAX,0,0,13.0,2024,190
