Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jalen Hurts,PHI,9,29,1,11,13.0,2024,193
Saquon Barkley,PHI,23,107,1,25,13.0,2024,193
Will Shipley,PHI,1,4,0,4,13.0,2024,193
A.J. Brown,PHI,0,0,0,0,13.0,2024,193
Dallas Goedert,PHI,0,0,0,0,13.0,2024,193
Jahan Dotson,PHI,0,0,0,0,13.0,2024,193
Parris Campbell,PHI,0,0,0,0,13.0,2024,193
Britain Covey,PHI,0,0,0,0,13.0,2024,193
Lamar Jackson,BAL,8,79,0,39,13.0,2024,193
Derrick Henry,BAL,19,82,0,19,13.0,2024,193
Justice Hill,BAL,3,6,0,3,13.0,2024,193
Mark Andrews,BAL,1,2,0,2,13.0,2024,193
Isaiah Likely,BAL,0,0,0,0,13.0,2024,193
Tylan Wallace,BAL,0,0,0,0,13.0,2024,193
Nelson Agholor,BAL,0,0,0,0,13.0,2024,193
Zay Flowers,BAL,1,-3,0,-3,13.0,2024,193
