Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Renardo Green,SFO,0,7,6,85.7%,51.0,8.5,7.3,0.0,97.0,8.7,37.0,14.0,0,0,0,0.0,0,6,0,0.0%,13.0,2024,194
Ji'Ayir Brown,SFO,0,4,3,75.0%,43.0,14.3,10.8,0.0,109.4,4.5,19.0,24.0,0,0,0,0.0,0,8,0,0.0%,13.0,2024,194
Nick McCloud,SFO,0,2,2,100.0%,21.0,10.5,10.5,0.0,110.4,1.0,2.0,19.0,1,0,0,0.0,0,4,0,0.0%,13.0,2024,194
Fred Warner,SFO,0,3,2,66.7%,23.0,11.5,7.7,0.0,89.6,2.3,0.0,23.0,3,0,0,0.0,0,4,1,20.0%,13.0,2024,194
Charvarius Ward,SFO,0,1,1,100.0%,7.0,7.0,7.0,1.0,135.4,7.0,7.0,0.0,0,0,0,0.0,0,5,0,0.0%,13.0,2024,194
Evan Anderson,SFO,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%,13.0,2024,194
Leonard Floyd,SFO,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%,13.0,2024,194
Dee Winters,SFO,0,0,0,,,,,,,,,,1,0,0,0.0,0,4,0,0.0%,13.0,2024,194
Malik Mustapha,SFO,0,1,0,0.0%,,,0.0,,39.6,16.0,,,0,0,0,0.0,0,5,1,16.7%,13.0,2024,194
Terrel Bernard,BUF,0,6,5,83.3%,43.0,8.6,7.2,0.0,96.5,0.3,-2.0,45.0,1,0,0,0.0,0,9,0,0.0%,13.0,2024,194
Rasul Douglas,BUF,0,4,3,75.0%,37.0,12.3,9.3,0.0,103.1,13.8,36.0,1.0,0,0,0,0.0,0,5,1,16.7%,13.0,2024,194
DaQuan Jones,BUF,0,1,1,100.0%,-3.0,-3.0,-3.0,0.0,79.2,-5.0,-5.0,2.0,0,0,0,0.0,0,3,0,0.0%,13.0,2024,194
Cameron Lewis,BUF,0,2,1,50.0%,5.0,5.0,2.5,0.0,56.2,2.5,5.0,0.0,0,0,0,0.0,0,2,0,0.0%,13.0,2024,194
Matt Milano,BUF,0,1,1,100.0%,12.0,12.0,12.0,0.0,116.7,-3.0,-3.0,15.0,0,0,0,0.0,0,5,4,44.4%,13.0,2024,194
A.J. Epenesa,BUF,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,13.0,2024,194
Gregory Rousseau,BUF,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,13.0,2024,194
Taron Johnson,BUF,0,2,0,0.0%,,,0.0,,39.6,14.5,,,0,0,0,0.0,0,6,0,0.0%,13.0,2024,194
Damar Hamlin,BUF,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,3,37.5%,13.0,2024,194
Christian Benford,BUF,0,1,0,0.0%,,,0.0,,39.6,9.0,,,0,0,0,0.0,0,1,0,0.0%,13.0,2024,194
