Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Kyler Murray,ARI,7,48,0,19,13.0,2024,186
James Conner,ARI,17,68,0,16,13.0,2024,186
Trey Benson,ARI,3,20,0,10,13.0,2024,186
Emari Demercado,ARI,3,12,0,8,13.0,2024,186
Greg Dortch,ARI,1,6,0,6,13.0,2024,186
Trey McBride,ARI,0,0,0,0,13.0,2024,186
Marvin Harrison Jr.,ARI,0,0,0,0,13.0,2024,186
Michael Wilson,ARI,0,0,0,0,13.0,2024,186
Elijah Higgins,ARI,0,0,0,0,13.0,2024,186
Tip Reiman,ARI,0,0,0,0,13.0,2024,186
Sam Darnold,MIN,4,22,0,12,13.0,2024,186
Aaron Jones,MIN,5,22,0,8,13.0,2024,186
Cam Akers,MIN,4,22,0,18,13.0,2024,186
Ty Chandler,MIN,2,2,0,2,13.0,2024,186
Justin Jefferson,MIN,0,0,0,0,13.0,2024,186
Jordan Addison,MIN,0,0,0,0,13.0,2024,186
T.J. Hockenson,MIN,0,0,0,0,13.0,2024,186
Johnny Mundt,MIN,0,0,0,0,13.0,2024,186
Jalen Nailor,MIN,0,0,0,0,13.0,2024,186
Brandon Powell,MIN,0,0,0,0,13.0,2024,186
