Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jalen Hurts,PHI,11,19,118,7,33.3,139,7.3,66,6.0,3.5,52,4.7,1,5.9%,3,17.6%,2,3,2,0,4,19.0%,0,,13.0,2024,193
Lamar Jackson,BAL,23,36,237,11,28.2,362,10.1,138,6.0,3.8,99,4.3,4,11.4%,5,14.3%,3,6,2,2,7,15.9%,5,14.8,13.0,2024,193
