Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Kyler Murray,ARI,31,45,260,13,28.3,287,6.4,160,5.2,3.6,100,3.2,1,2.3%,5,11.6%,1,20,1,3,5,9.8%,5,7.4,13.0,2024,186
Sam Darnold,MIN,21,31,235,13,36.1,213,6.9,119,5.7,3.8,116,5.5,1,3.3%,5,16.7%,5,10,0,3,8,20.5%,3,7.7,13.0,2024,186
