Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Zaire Franklin,IND,0,10,8,80.0%,93.0,11.6,9.3,1.0,138.7,8.6,63.0,30.0,3,0,0,1.5,2,12,6,33.3%,13.0,2024,189
E.J. Speed,IND,0,4,4,100.0%,39.0,9.8,9.8,0.0,107.3,0.5,2.0,37.0,3,0,0,0.0,0,9,1,10.0%,13.0,2024,189
Jaylon Jones,IND,0,4,4,100.0%,20.0,5.0,5.0,0.0,87.5,2.8,11.0,9.0,0,0,0,0.0,0,5,4,44.4%,13.0,2024,189
Nick Cross,IND,0,3,3,100.0%,22.0,7.3,7.3,0.0,97.2,6.3,19.0,3.0,1,0,0,1.0,1,9,1,10.0%,13.0,2024,189
Samuel Womack,IND,0,4,2,50.0%,16.0,8.0,4.0,0.0,60.4,8.0,13.0,3.0,0,0,0,0.0,0,3,0,0.0%,13.0,2024,189
Kwity Paye,IND,0,1,1,100.0%,29.0,29.0,29.0,0.0,118.7,10.0,10.0,19.0,0,1,0,0.5,2,3,0,0.0%,13.0,2024,189
Julian Blackmon,IND,1,1,1,100.0%,11.0,11.0,11.0,0.0,72.9,11.0,11.0,0.0,1,0,0,0.0,0,5,0,0.0%,13.0,2024,189
Rodney Thomas II,IND,0,1,1,100.0%,,,0.0,,79.2,16.0,,,0,0,0,0.0,0,0,0,,13.0,2024,189
Kenny Moore,IND,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,6.0,6.0,2.0,0,0,0,0.0,0,2,0,0.0%,13.0,2024,189
DeForest Buckner,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,7,2,22.2%,13.0,2024,189
Dayo Odeyingbo,IND,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,2,40.0%,13.0,2024,189
Grant Stuard,IND,0,1,0,0.0%,,,0.0,,39.6,5.0,,,2,0,0,0.0,0,4,0,0.0%,13.0,2024,189
Taven Bryan,IND,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,13.0,2024,189
Christian Gonzalez,NWE,1,6,4,66.7%,45.0,11.3,7.5,0.0,49.3,10.2,25.0,20.0,0,0,0,0.0,0,6,0,0.0%,13.0,2024,189
Jaylinn Hawkins,NWE,0,3,3,100.0%,31.0,10.3,10.3,0.0,109.7,5.3,16.0,15.0,0,0,0,0.0,0,4,0,0.0%,13.0,2024,189
Kyle Dugger,NWE,0,4,2,50.0%,10.0,5.0,2.5,1.0,95.8,17.3,10.0,0.0,0,0,0,0.0,0,8,0,0.0%,13.0,2024,189
Alex Austin,NWE,0,6,2,33.3%,16.0,8.0,2.7,0.0,42.4,20.8,7.0,9.0,0,0,0,0.0,0,1,0,0.0%,13.0,2024,189
Jonathan Jones,NWE,0,1,1,100.0%,7.0,7.0,7.0,1.0,135.4,4.0,4.0,3.0,0,0,0,0.0,0,2,0,0.0%,13.0,2024,189
Christian Elliss,NWE,1,0,0,,,,,,,,,,1,0,1,0.0,1,4,2,33.3%,13.0,2024,189
Yannick Ngakoue,NWE,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,1,33.3%,13.0,2024,189
Jabrill Peppers,NWE,0,1,0,0.0%,,,0.0,,39.6,29.0,,,3,1,0,0.0,1,10,0,0.0%,13.0,2024,189
Marcus Jones,NWE,0,2,0,0.0%,,,0.0,,39.6,17.0,,,0,0,0,0.0,0,1,0,0.0%,13.0,2024,189
Brenden Schooler,NWE,0,1,0,0.0%,,,0.0,,39.6,50.0,,,0,0,0,0.0,0,0,0,,13.0,2024,189
Jahlani Tavai,NWE,0,0,0,,,,,,,,,,2,0,0,0.0,0,5,0,0.0%,13.0,2024,189
Keion White,NWE,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%,13.0,2024,189
