Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jalen Hurts,PHI,0,0,0,0,0,13.0,2024,193
Saquon Barkley,PHI,4,2,10,0,5,13.0,2024,193
Will Shipley,PHI,0,0,0,0,0,13.0,2024,193
A.J. Brown,PHI,6,5,66,0,15,13.0,2024,193
Dallas Goedert,PHI,4,3,35,1,17,13.0,2024,193
Jahan Dotson,PHI,1,1,7,0,7,13.0,2024,193
Parris Campbell,PHI,1,0,0,0,0,13.0,2024,193
Britain Covey,PHI,1,0,0,0,0,13.0,2024,193
Lamar Jackson,BAL,0,0,0,0,0,13.0,2024,193
Derrick Henry,BAL,3,3,29,0,16,13.0,2024,193
Justice Hill,BAL,6,4,15,0,5,13.0,2024,193
Mark Andrews,BAL,7,6,67,1,23,13.0,2024,193
Isaiah Likely,BAL,8,5,38,1,11,13.0,2024,193
Tylan Wallace,BAL,2,2,14,0,12,13.0,2024,193
Nelson Agholor,BAL,2,0,0,0,0,13.0,2024,193
Zay Flowers,BAL,7,3,74,0,40,13.0,2024,193
