Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jameis Winston,CLE,0,0,0,0,0,13.0,2024,195
Jerome Ford,CLE,1,1,21,0,21,13.0,2024,195
Nick Chubb,CLE,2,2,24,1,19,13.0,2024,195
Kadarius Toney,CLE,1,0,0,0,0,13.0,2024,195
Elijah Moore,CLE,14,8,111,0,44,13.0,2024,195
Jerry Jeudy,CLE,13,9,235,1,70,13.0,2024,195
David Njoku,CLE,17,9,52,2,13,13.0,2024,195
Michael Woods II,CLE,5,3,43,0,16,13.0,2024,195
Jamari Thrash,CLE,2,2,11,0,8,13.0,2024,195
Blake Whiteheart,CLE,1,0,0,0,0,13.0,2024,195
Jordan Akins,CLE,1,0,0,0,0,13.0,2024,195
Bo Nix,DEN,0,0,0,0,0,13.0,2024,195
Jaleel McLaughlin,DEN,2,1,0,0,0,13.0,2024,195
Audric Estime,DEN,0,0,0,0,0,13.0,2024,195
Marvin Mims,DEN,4,3,105,1,93,13.0,2024,195
Javonte Williams,DEN,2,1,3,0,3,13.0,2024,195
Michael Burton,DEN,0,0,0,0,0,13.0,2024,195
Courtland Sutton,DEN,9,6,102,0,32,13.0,2024,195
Troy Franklin,DEN,5,2,28,0,23,13.0,2024,195
Lucas Krull,DEN,3,3,24,0,12,13.0,2024,195
Devaughn Vele,DEN,4,1,16,0,16,13.0,2024,195
Nate Adkins,DEN,1,1,16,0,16,13.0,2024,195
Adam Trautman,DEN,1,0,0,0,0,13.0,2024,195
