Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Matthew Bergeron,G,81,100%,0,0%,4,18%,1,Falcons,13.0,2024,184
Kaleb McGary,T,81,100%,0,0%,4,18%,1,Falcons,13.0,2024,184
Jake Matthews,T,81,100%,0,0%,4,18%,1,Falcons,13.0,2024,184
Chris Lindstrom,G,81,100%,0,0%,4,18%,1,Falcons,13.0,2024,184
Kirk Cousins,QB,81,100%,0,0%,0,0%,1,Falcons,13.0,2024,184
Drew Dalman,C,81,100%,0,0%,0,0%,1,Falcons,13.0,2024,184
Drake London,WR,80,99%,0,0%,0,0%,1,Falcons,13.0,2024,184
Ray-Ray McCloud,WR,77,95%,0,0%,5,23%,1,Falcons,13.0,2024,184
Darnell Mooney,WR,76,94%,0,0%,0,0%,1,Falcons,13.0,2024,184
Bijan Robinson,RB,61,75%,0,0%,0,0%,1,Falcons,13.0,2024,184
Charlie Woerner,TE,47,58%,0,0%,15,68%,1,Falcons,13.0,2024,184
Kyle Pitts,TE,33,41%,0,0%,0,0%,1,Falcons,13.0,2024,184
Tyler Allgeier,RB,24,30%,0,0%,15,68%,1,Falcons,13.0,2024,184
KhaDarel Hodge,WR,6,7%,0,0%,10,45%,1,Falcons,13.0,2024,184
Ross Dwelley,TE,1,1%,0,0%,7,32%,1,Falcons,13.0,2024,184
Clark Phillips,CB,0,0%,46,100%,3,14%,1,Falcons,13.0,2024,184
Kaden Elliss,LB,0,0%,46,100%,0,0%,1,Falcons,13.0,2024,184
Justin Simmons,FS,0,0%,46,100%,0,0%,1,Falcons,13.0,2024,184
Jessie Bates III,FS,0,0%,46,100%,0,0%,1,Falcons,13.0,2024,184
AJ Terrell,CB,0,0%,46,100%,0,0%,1,Falcons,13.0,2024,184
Grady Jarrett,DT,0,0%,36,78%,0,0%,1,Falcons,13.0,2024,184
DeAundre Alford,CB,0,0%,29,63%,0,0%,1,Falcons,13.0,2024,184
David Onyemata,DT,0,0%,25,54%,3,14%,1,Falcons,13.0,2024,184
Lorenzo Carter,LB,0,0%,25,54%,0,0%,1,Falcons,13.0,2024,184
Demone Harris,DE,0,0%,24,52%,5,23%,1,Falcons,13.0,2024,184
Matt Judon,LB,0,0%,24,52%,0,0%,1,Falcons,13.0,2024,184
Eddie Goldman,NT,0,0%,21,46%,3,14%,1,Falcons,13.0,2024,184
Arnold Ebiketie,LB,0,0%,19,41%,4,18%,1,Falcons,13.0,2024,184
Nathan Landman,LB,0,0%,17,37%,0,0%,1,Falcons,13.0,2024,184
Troy Andersen,LB,0,0%,16,35%,6,27%,1,Falcons,13.0,2024,184
Kentavius Street,DT,0,0%,12,26%,3,14%,1,Falcons,13.0,2024,184
Zach Harrison,DE,0,0%,11,24%,7,32%,1,Falcons,13.0,2024,184
Brandon Dorlus,DE,0,0%,10,22%,0,0%,1,Falcons,13.0,2024,184
Kevin King,CB,0,0%,6,13%,11,50%,1,Falcons,13.0,2024,184
DeAngelo Malone,LB,0,0%,1,2%,18,82%,1,Falcons,13.0,2024,184
Richie Grant,SS,0,0%,0,0%,18,82%,1,Falcons,13.0,2024,184
Avery Williams,RB,0,0%,0,0%,18,82%,1,Falcons,13.0,2024,184
Josh Woods,LB,0,0%,0,0%,16,73%,1,Falcons,13.0,2024,184
Natrone Brooks,CB,0,0%,0,0%,13,59%,1,Falcons,13.0,2024,184
Bradley Pinion,P,0,0%,0,0%,10,45%,1,Falcons,13.0,2024,184
Antonio Hamilton,CB,0,0%,0,0%,9,41%,1,Falcons,13.0,2024,184
Liam McCullough,LS,0,0%,0,0%,6,27%,1,Falcons,13.0,2024,184
Casey Washington,WR,0,0%,0,0%,5,23%,1,Falcons,13.0,2024,184
Storm Norton,T,0,0%,0,0%,4,18%,1,Falcons,13.0,2024,184
Ryan Neuzil,C,0,0%,0,0%,4,18%,1,Falcons,13.0,2024,184
Younghoe Koo,K,0,0%,0,0%,4,18%,1,Falcons,13.0,2024,184
Kyle Hinton,G,0,0%,0,0%,4,18%,1,Falcons,13.0,2024,184
