#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:10,BAL 33,7,3:49,51,Field Goal,1,Ravens,13.0,2024,193
2,1,8:27,BAL 18,8,4:38,82,Touchdown,1,Ravens,13.0,2024,193
3,1,1:28,BAL 36,3,1:39,-4,Punt,1,Ravens,13.0,2024,193
4,2,12:16,BAL 1,3,1:21,5,Punt,1,Ravens,13.0,2024,193
5,2,8:04,BAL 25,3,2:02,4,Punt,1,Ravens,13.0,2024,193
6,2,2:00,BAL 41,8,1:57,27,Field Goal,1,Ravens,13.0,2024,193
7,3,15:00,BAL 30,10,5:05,41,Missed FG,1,Ravens,13.0,2024,193
8,3,8:16,BAL 18,14,6:55,47,Missed FG,1,Ravens,13.0,2024,193
9,4,15:00,BAL 5,7,3:40,34,Punt,1,Ravens,13.0,2024,193
10,4,7:56,BAL 30,5,1:45,12,Downs,1,Ravens,13.0,2024,193
11,4,1:03,BAL 30,7,1:00,70,Touchdown,1,Ravens,13.0,2024,193
