Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Matthew Stafford,LAR,0,0,13.0,2024,192
Kyren Williams,LAR,0,0,13.0,2024,192
Blake Corum,LAR,0,0,13.0,2024,192
Puka Nacua,LAR,0,0,13.0,2024,192
Demarcus Robinson,LAR,0,0,13.0,2024,192
Tutu Atwell,LAR,0,0,13.0,2024,192
Cooper Kupp,LAR,0,0,13.0,2024,192
Colby Parkinson,LAR,0,0,13.0,2024,192
Tyler Johnson,LAR,0,0,13.0,2024,192
Hunter Long,LAR,0,0,13.0,2024,192
Derek Carr,NOR,0,0,13.0,2024,192
Alvin Kamara,NOR,0,0,13.0,2024,192
Taysom Hill,NOR,0,0,13.0,2024,192
Kevin Austin,NOR,0,0,13.0,2024,192
Juwan Johnson,NOR,0,0,13.0,2024,192
Marquez Valdes-Scantling,NOR,0,0,13.0,2024,192
Cedrick Wilson Jr.,NOR,0,0,13.0,2024,192
Jamaal Williams,NOR,0,0,13.0,2024,192
Foster Moreau,NOR,0,0,13.0,2024,192
Dante Pettis,NOR,0,0,13.0,2024,192
