#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,JAX 22,3,1:43,7,Punt,1,Jaguars,13.0,2024,190
2,1,7:29,JAX 16,6,2:48,31,Punt,1,Jaguars,13.0,2024,190
3,1,2:54,JAX 21,3,0:57,6,Punt,1,Jaguars,13.0,2024,190
4,2,14:51,JAX 24,3,1:34,-1,Interception,1,Jaguars,13.0,2024,190
5,2,6:26,JAX 32,14,6:18,53,Field Goal,1,Jaguars,13.0,2024,190
6,3,13:30,JAX 20,9,3:24,68,Field Goal,1,Jaguars,13.0,2024,190
7,3,8:04,JAX 30,3,1:52,6,Punt,1,Jaguars,13.0,2024,190
8,3,1:16,JAX 30,7,2:19,33,Missed FG,1,Jaguars,13.0,2024,190
9,4,12:11,JAX 28,12,4:22,72,Touchdown,1,Jaguars,13.0,2024,190
10,4,5:57,JAX 16,10,2:26,84,Touchdown,1,Jaguars,13.0,2024,190
