Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Packers,15.0,14.75,14.99,0.77,0.0,-1.74,-12.26,7.47,0.0,2.71,-5.38,6.19,5.78,-3.09,-0.79,13.0,2024,182
Dolphins,-15.0,1.74,12.26,-7.47,0.0,-14.75,-14.99,-0.77,0.0,-2.71,-6.19,5.38,3.09,-5.78,0.79,13.0,2024,182
