#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,ATL 30,13,6:27,53,Missed FG,1,Falcons,13.0,2024,184
2,1,7:00,LAC 29,5,3:01,29,Touchdown,1,Falcons,13.0,2024,184
3,1,1:39,ATL 30,4,1:47,24,Interception,1,Falcons,13.0,2024,184
4,2,11:08,ATL 30,3,2:15,6,Punt,1,Falcons,13.0,2024,184
5,2,0:58,ATL 30,5,0:46,20,Punt,1,Falcons,13.0,2024,184
6,3,13:21,ATL 11,11,5:58,66,Field Goal,1,Falcons,13.0,2024,184
7,3,5:18,ATL 31,9,3:39,29,Interception,1,Falcons,13.0,2024,184
8,3,1:39,ATL 30,6,1:36,62,Field Goal,1,Falcons,13.0,2024,184
9,4,14:04,LAC 39,10,5:01,26,Interception,1,Falcons,13.0,2024,184
10,4,6:05,ATL 6,14,5:25,59,Interception,1,Falcons,13.0,2024,184
