Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Anthony Richardson,IND,0,0,0,0,0,13.0,2024,189
Jonathan Taylor,IND,1,1,7,1,7,13.0,2024,189
Michael Pittman Jr.,IND,7,5,42,0,10,13.0,2024,189
Andrew Ogletree,IND,2,1,22,0,22,13.0,2024,189
Alec Pierce,IND,6,2,16,1,13,13.0,2024,189
Mo Alie-Cox,IND,2,2,15,0,11,13.0,2024,189
Will Mallory,IND,1,1,7,0,7,13.0,2024,189
Kylen Granson,IND,3,0,0,0,0,13.0,2024,189
Adonai Mitchell,IND,2,0,0,0,0,13.0,2024,189
Drake Maye,NWE,0,0,0,0,0,13.0,2024,189
Rhamondre Stevenson,NWE,3,3,21,0,13,13.0,2024,189
Antonio Gibson,NWE,0,0,0,0,0,13.0,2024,189
Kendrick Bourne,NWE,3,3,39,0,18,13.0,2024,189
Hunter Henry,NWE,9,7,75,0,14,13.0,2024,189
Austin Hooper,NWE,4,4,42,1,16,13.0,2024,189
Kayshon Boutte,NWE,6,3,41,0,29,13.0,2024,189
Demario Douglas,NWE,4,4,20,0,8,13.0,2024,189
Ja'Lynn Polk,NWE,1,0,0,0,0,13.0,2024,189
