Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Ladd McConkey,LAC,12,9,117,0,3.0,80,8.9,37,4.1,9.6,1,9.0,0,0.0,0,105.2,13.0,2024,184
Quentin Johnston,LAC,4,2,12,0,1.0,0,0.0,12,6.0,5.8,0,,0,0.0,0,56.2,13.0,2024,184
Derius Davis,LAC,1,1,3,0,,-8,-8.0,11,11.0,-8.0,1,1.0,0,0.0,0,79.2,13.0,2024,184
Gus Edwards,LAC,1,1,1,0,0.0,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2,13.0,2024,184
Tucker Fisk,LAC,1,1,1,0,,-1,-1.0,2,2.0,-1.0,0,,0,0.0,0,79.2,13.0,2024,184
Scott Matlock,LAC,1,1,2,0,,1,1.0,1,1.0,1.0,0,,0,0.0,0,79.2,13.0,2024,184
Josh Palmer,LAC,1,1,11,0,1.0,11,11.0,0,0.0,11.0,0,,0,0.0,0,112.5,13.0,2024,184
Stone Smartt,LAC,2,1,3,0,,-4,-4.0,7,7.0,5.0,0,,0,0.0,0,56.2,13.0,2024,184
Will Dissly,LAC,1,0,0,0,,0,,0,,14.0,0,,0,0.0,0,39.6,13.0,2024,184
Drake London,ATL,16,9,86,0,6.0,53,5.9,33,3.7,12.3,1,9.0,0,0.0,3,31.8,13.0,2024,184
Bijan Robinson,ATL,6,6,33,0,1.0,-9,-1.5,42,7.0,-1.5,0,,0,0.0,0,89.6,13.0,2024,184
Ray-Ray McCloud,ATL,6,4,95,0,3.0,32,8.0,63,15.8,7.3,1,4.0,0,0.0,0,109.7,13.0,2024,184
Darnell Mooney,ATL,6,3,20,0,2.0,15,5.0,5,1.7,7.7,0,,0,0.0,1,18.1,13.0,2024,184
Tyler Allgeier,ATL,1,1,6,0,0.0,-1,-1.0,7,7.0,-1.0,0,,0,0.0,0,91.7,13.0,2024,184
Charlie Woerner,ATL,1,1,5,0,1.0,3,3.0,2,2.0,3.0,0,,0,0.0,0,87.5,13.0,2024,184
Kyle Pitts,ATL,2,0,0,0,,0,,0,,8.5,0,,0,0.0,0,39.6,13.0,2024,184
