Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Raiders,-3.0,13.83,10.43,0.73,-12.33,-23.25,-14.43,-8.86,2.3,6.49,-4.8,4.88,1.1,-1.48,6.79,17.0,2022,252
49ers,3.0,23.25,14.43,8.86,-2.3,-13.83,-10.43,-0.73,12.33,-6.49,-4.88,4.8,1.48,-1.1,-6.79,17.0,2022,252
