Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Steelers,3.0,9.3,3.01,7.43,0.0,0.15,-3.65,6.15,1.53,-6.66,-5.49,2.37,1.81,-2.31,-3.04,17.0,2022,255
Ravens,-3.0,-0.15,3.65,-6.15,-1.53,-9.3,-3.01,-7.43,0.0,6.66,-2.37,5.49,2.31,-1.81,3.04,17.0,2022,255
