Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
David Blough,ARI,24,40,222,1,0,2,9,26,83.5,17.0,2022,242
James Conner,ARI,0,0,0,0,0,0,0,0,,17.0,2022,242
Corey Clement,ARI,0,0,0,0,0,0,0,0,,17.0,2022,242
Pharoh Cooper,ARI,0,0,0,0,0,0,0,0,,17.0,2022,242
Trey McBride,ARI,0,0,0,0,0,0,0,0,,17.0,2022,242
Marquise Brown,ARI,0,0,0,0,0,0,0,0,,17.0,2022,242
A.J. Green,ARI,0,0,0,0,0,0,0,0,,17.0,2022,242
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,17.0,2022,242
Robbie Chosen,ARI,0,0,0,0,0,0,0,0,,17.0,2022,242
Andre Baccellia,ARI,0,0,0,0,0,0,0,0,,17.0,2022,242
Desmond Ridder,ATL,19,26,169,0,0,1,3,25,90.1,17.0,2022,242
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,17.0,2022,242
Cordarrelle Patterson,ATL,0,0,0,0,0,0,0,0,,17.0,2022,242
MyCole Pruitt,ATL,0,0,0,0,0,0,0,0,,17.0,2022,242
Drake London,ATL,0,0,0,0,0,0,0,0,,17.0,2022,242
Damiere Byrd,ATL,0,0,0,0,0,0,0,0,,17.0,2022,242
KhaDarel Hodge,ATL,0,0,0,0,0,0,0,0,,17.0,2022,242
Avery Williams,ATL,0,0,0,0,0,0,0,0,,17.0,2022,242
