0,1,week,year,game_id
Won Toss,Chargers (deferred),17.0,2022,254
Roof,dome,17.0,2022,254
Surface,matrixturf,17.0,2022,254
Duration,2:38,17.0,2022,254
Attendance,70240,17.0,2022,254
Vegas Line,Los Angeles Chargers -6.5,17.0,2022,254
Over/Under,41.5 (under),17.0,2022,254
