Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jamycal Hasty,JAX,6,6,23,0,2.0,-5,-0.8,28,4.7,-0.8,1,6.0,0,0.0,0,82.6,17.0,2022,248
Marvin Jones,JAX,7,6,61,0,4.0,52,8.7,9,1.5,9.0,0,,0,0.0,1,63.4,17.0,2022,248
Travis Etienne,JAX,3,3,32,0,1.0,6,2.0,26,8.7,2.0,0,,0,0.0,0,111.1,17.0,2022,248
Zay Jones,JAX,5,3,24,0,1.0,13,4.3,11,3.7,9.4,0,,1,20.0,1,32.5,17.0,2022,248
Christian Kirk,JAX,3,2,21,0,1.0,11,5.5,10,5.0,5.3,1,2.0,0,0.0,0,86.8,17.0,2022,248
Jamal Agnew,JAX,1,1,4,0,,-5,-5.0,9,9.0,-5.0,0,,0,0.0,0,83.3,17.0,2022,248
Evan Engram,JAX,2,1,16,0,1.0,3,3.0,13,13.0,9.0,2,0.5,0,0.0,0,77.1,17.0,2022,248
Dan Arnold,JAX,1,0,0,0,,0,,0,,21.0,0,,0,0.0,0,39.6,17.0,2022,248
Brandin Cooks,HOU,7,4,39,0,1.0,27,6.8,12,3.0,15.4,0,,0,0.0,0,72.9,17.0,2022,248
Rex Burkhead,HOU,5,3,10,0,,-5,-1.7,15,5.0,1.2,0,,0,0.0,0,64.6,17.0,2022,248
Phillip Dorsett,HOU,6,3,14,0,1.0,0,0.0,14,4.7,2.7,0,,1,16.7,0,56.2,17.0,2022,248
Royce Freeman,HOU,5,3,20,0,0.0,0,0.0,20,6.7,0.0,1,3.0,0,0.0,0,68.7,17.0,2022,248
Chris Moore,HOU,5,3,21,0,2.0,18,6.0,3,1.0,12.6,0,,0,0.0,0,69.6,17.0,2022,248
Jordan Akins,HOU,3,2,38,0,2.0,31,15.5,7,3.5,17.0,0,,1,33.3,0,109.7,17.0,2022,248
Amari Rodgers,HOU,2,2,12,0,1.0,5,2.5,7,3.5,2.5,0,,0,0.0,0,91.7,17.0,2022,248
Dare Ogunbowale,HOU,3,2,4,0,0.0,-3,-1.5,7,3.5,1.0,0,,0,0.0,0,70.1,17.0,2022,248
Brevin Jordan,HOU,3,1,20,0,1.0,6,6.0,14,14.0,14.7,0,,0,0.0,0,57.6,17.0,2022,248
O.J. Howard,HOU,2,1,26,0,1.0,3,3.0,23,23.0,1.5,0,,0,0.0,0,95.8,17.0,2022,248
Troy Hairston,HOU,1,1,7,0,,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8,17.0,2022,248
