Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Kirk Cousins,MIN,2,1,17.0,2022,253
Nick Mullens,MIN,0,0,17.0,2022,253
Alexander Mattison,MIN,0,0,17.0,2022,253
Dalvin Cook,MIN,0,0,17.0,2022,253
Jalen Nailor,MIN,0,0,17.0,2022,253
K.J. Osborn,MIN,0,0,17.0,2022,253
T.J. Hockenson,MIN,0,0,17.0,2022,253
Adam Thielen,MIN,0,0,17.0,2022,253
Justin Jefferson,MIN,0,0,17.0,2022,253
Aaron Rodgers,GNB,0,0,17.0,2022,253
Jordan Love,GNB,0,0,17.0,2022,253
Aaron Jones,GNB,0,0,17.0,2022,253
AJ Dillon,GNB,0,0,17.0,2022,253
Patrick Taylor,GNB,0,0,17.0,2022,253
Allen Lazard,GNB,0,0,17.0,2022,253
Robert Tonyan,GNB,0,0,17.0,2022,253
Randall Cobb,GNB,0,0,17.0,2022,253
Romeo Doubs,GNB,0,0,17.0,2022,253
Christian Watson,GNB,0,0,17.0,2022,253
Josiah Deguara,GNB,0,0,17.0,2022,253
