#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,DAL 25,5,2:26,24,Punt,0,Cowboys,17.0,2022,241
2,1,10:06,DAL 40,10,5:30,60,Touchdown,0,Cowboys,17.0,2022,241
3,1,3:37,DAL 35,8,3:41,47,Field Goal,0,Cowboys,17.0,2022,241
4,2,9:55,DAL 31,5,1:52,21,Fumble,0,Cowboys,17.0,2022,241
5,2,6:36,DAL 8,8,3:03,40,Interception,0,Cowboys,17.0,2022,241
6,2,1:04,DAL 25,7,0:51,36,Interception,0,Cowboys,17.0,2022,241
7,3,13:23,DAL 11,10,4:35,89,Touchdown,0,Cowboys,17.0,2022,241
8,3,2:04,DAL 25,10,5:06,75,Touchdown,0,Cowboys,17.0,2022,241
9,4,9:50,DAL 20,7,3:26,53,Field Goal,0,Cowboys,17.0,2022,241
10,4,5:57,DAL 40,3,1:02,0,Punt,0,Cowboys,17.0,2022,241
11,4,3:44,DAL 47,3,1:54,3,Punt,0,Cowboys,17.0,2022,241
