Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Baker Mayfield,LAR,11,19,132,0,0,3,21,39,79.3,17.0,2022,254
Cam Akers,LAR,0,0,0,0,0,0,0,0,,17.0,2022,254
Malcolm Brown,LAR,0,0,0,0,0,0,0,0,,17.0,2022,254
Brandon Powell,LAR,0,0,0,0,0,0,0,0,,17.0,2022,254
Kyren Williams,LAR,0,0,0,0,0,0,0,0,,17.0,2022,254
Van Jefferson,LAR,0,0,0,0,0,0,0,0,,17.0,2022,254
Brycen Hopkins,LAR,0,0,0,0,0,0,0,0,,17.0,2022,254
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,17.0,2022,254
Tutu Atwell,LAR,0,0,0,0,0,0,0,0,,17.0,2022,254
Lance McCutcheon,LAR,0,0,0,0,0,0,0,0,,17.0,2022,254
Justin Herbert,LAC,21,28,212,2,0,0,0,28,119.9,17.0,2022,254
Chase Daniel,LAC,3,3,27,0,0,0,0,13,104.2,17.0,2022,254
Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,17.0,2022,254
Joshua Kelley,LAC,0,0,0,0,0,0,0,0,,17.0,2022,254
Larry Rountree,LAC,0,0,0,0,0,0,0,0,,17.0,2022,254
Keenan Allen,LAC,0,0,0,0,0,0,0,0,,17.0,2022,254
Mike Williams,LAC,0,0,0,0,0,0,0,0,,17.0,2022,254
Gerald Everett,LAC,0,0,0,0,0,0,0,0,,17.0,2022,254
DeAndre Carter,LAC,0,0,0,0,0,0,0,0,,17.0,2022,254
Donald Parham,LAC,0,0,0,0,0,0,0,0,,17.0,2022,254
Josh Palmer,LAC,0,0,0,0,0,0,0,0,,17.0,2022,254
