Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Colts,-28.0,-5.92,-8.74,2.82,-7.7,-17.59,-9.21,-8.38,4.19,-2.69,-2.42,3.55,1.05,0.41,-5.28,17.0,2022,246
Giants,28.0,17.59,9.21,8.38,-4.19,5.92,8.74,-2.82,7.7,2.69,-3.55,2.42,-0.41,-1.05,5.28,17.0,2022,246
