#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,6:02,PHI 25,3,2:08,2,Punt,1,Eagles,17.0,2022,250
2,2,13:34,PHI 10,3,2:06,9,Punt,1,Eagles,17.0,2022,250
3,2,8:30,PHI 25,3,1:30,3,Punt,1,Eagles,17.0,2022,250
4,2,3:05,PHI 25,3,0:52,7,Punt,1,Eagles,17.0,2022,250
5,2,0:34,PHI 25,5,0:34,40,End of Half,1,Eagles,17.0,2022,250
6,3,15:00,PHI 9,9,4:02,53,Field Goal,1,Eagles,17.0,2022,250
7,3,9:32,PHI 14,8,4:43,20,Punt,1,Eagles,17.0,2022,250
8,3,2:14,PHI 4,3,1:29,96,Touchdown,1,Eagles,17.0,2022,250
9,4,13:34,PHI 14,4,1:31,10,Punt,1,Eagles,17.0,2022,250
10,4,10:01,PHI 41,4,1:29,9,Downs,1,Eagles,17.0,2022,250
11,4,6:07,PHI 9,2,0:40,2,Interception,1,Eagles,17.0,2022,250
12,4,5:27,PHI 25,7,1:52,27,Downs,1,Eagles,17.0,2022,250
