Player,Pos,home_team,team,week,year,game_id
David Blough,QB,0,Cardinals,17.0,2022,242
James Conner,RB,0,Cardinals,17.0,2022,242
Marquise Brown,WR,0,Cardinals,17.0,2022,242
Greg Dortch,WR,0,Cardinals,17.0,2022,242
Robbie Chosen,WR,0,Cardinals,17.0,2022,242
Trey McBride,TE,0,Cardinals,17.0,2022,242
Kelvin Beachum,OL,0,Cardinals,17.0,2022,242
Max Garcia,OL,0,Cardinals,17.0,2022,242
Billy Price,OL,0,Cardinals,17.0,2022,242
Will Hernandez,OL,0,Cardinals,17.0,2022,242
Josh Jones,OL,0,Cardinals,17.0,2022,242
J.J. Watt,DE,0,Cardinals,17.0,2022,242
Michael Dogbe,DE,0,Cardinals,17.0,2022,242
Jonathan Ledbetter,DE,0,Cardinals,17.0,2022,242
Leki Fotu,DT,0,Cardinals,17.0,2022,242
Markus Golden,OLB,0,Cardinals,17.0,2022,242
Dennis Gardeck,OLB,0,Cardinals,17.0,2022,242
Isaiah Simmons,LB,0,Cardinals,17.0,2022,242
Zaven Collins,LB,0,Cardinals,17.0,2022,242
Christian Matthew,CB,0,Cardinals,17.0,2022,242
Jace Whittaker,CB,0,Cardinals,17.0,2022,242
Jalen Thompson,S,0,Cardinals,17.0,2022,242
