Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Panthers,-4.0,4.36,14.87,-8.49,-13.02,-10.73,-15.14,1.76,1.64,6.36,-5.09,4.52,4.31,-4.14,6.76,17.0,2022,243
Buccaneers,4.0,10.73,15.14,-1.76,-1.64,-4.36,-14.87,8.49,13.02,-6.36,-4.52,5.09,4.14,-4.31,-6.76,17.0,2022,243
