Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Cameron Fleming,T,70,100%,0,0%,4,14%,0,Broncos,17.0,2022,247
Graham Glasgow,G,70,100%,0,0%,4,14%,0,Broncos,17.0,2022,247
Quinn Meinerz,G,70,100%,0,0%,4,14%,0,Broncos,17.0,2022,247
Russell Wilson,QB,70,100%,0,0%,0,0%,0,Broncos,17.0,2022,247
Billy Turner,T,70,100%,0,0%,0,0%,0,Broncos,17.0,2022,247
Jerry Jeudy,WR,62,89%,0,0%,0,0%,0,Broncos,17.0,2022,247
Courtland Sutton,WR,57,81%,0,0%,0,0%,0,Broncos,17.0,2022,247
Latavius Murray,RB,42,60%,0,0%,0,0%,0,Broncos,17.0,2022,247
Dalton Risner,G,41,59%,0,0%,0,0%,0,Broncos,17.0,2022,247
Chase Edmonds,RB,41,59%,0,0%,0,0%,0,Broncos,17.0,2022,247
Albert Okwuegbunam,TE,37,53%,0,0%,0,0%,0,Broncos,17.0,2022,247
Kendall Hinton,WR,33,47%,0,0%,9,31%,0,Broncos,17.0,2022,247
Quinn Bailey,T,29,41%,0,0%,4,14%,0,Broncos,17.0,2022,247
Eric Saubert,TE,24,34%,0,0%,14,48%,0,Broncos,17.0,2022,247
Eric Tomlinson,TE,23,33%,0,0%,9,31%,0,Broncos,17.0,2022,247
Brandon Johnson,WR,14,20%,0,0%,3,10%,0,Broncos,17.0,2022,247
Andrew Beck,TE,13,19%,0,0%,15,52%,0,Broncos,17.0,2022,247
Jalen Virgil,WR,4,6%,0,0%,19,66%,0,Broncos,17.0,2022,247
Josey Jewell,LB,0,0%,60,100%,1,3%,0,Broncos,17.0,2022,247
Patrick Surtain II,CB,0,0%,60,100%,1,3%,0,Broncos,17.0,2022,247
Justin Simmons,FS,0,0%,60,100%,1,3%,0,Broncos,17.0,2022,247
Kareem Jackson,SS,0,0%,60,100%,0,0%,0,Broncos,17.0,2022,247
Jonathon Cooper,LB,0,0%,46,77%,11,38%,0,Broncos,17.0,2022,247
DeShawn Williams,DT,0,0%,43,72%,6,21%,0,Broncos,17.0,2022,247
Jonathan Harris,DE,0,0%,42,70%,0,0%,0,Broncos,17.0,2022,247
Lamar Jackson,CB,0,0%,41,68%,7,24%,0,Broncos,17.0,2022,247
Alex Singleton,LB,0,0%,40,67%,10,35%,0,Broncos,17.0,2022,247
K'Waun Williams,CB,0,0%,39,65%,1,3%,0,Broncos,17.0,2022,247
Nik Bonitto,LB,0,0%,37,62%,1,3%,0,Broncos,17.0,2022,247
Mike Purcell,NT,0,0%,36,60%,9,31%,0,Broncos,17.0,2022,247
Jonathan Kongbo,DE,0,0%,20,33%,9,31%,0,Broncos,17.0,2022,247
Eyioma Uwazurike,DE,0,0%,19,32%,6,21%,0,Broncos,17.0,2022,247
Damarri Mathis,CB,0,0%,19,32%,1,3%,0,Broncos,17.0,2022,247
Wyatt Ray,DE,0,0%,15,25%,19,66%,0,Broncos,17.0,2022,247
Matt Henningsen,DE,0,0%,12,20%,18,62%,0,Broncos,17.0,2022,247
Elijah Garcia,DT,0,0%,7,12%,0,0%,0,Broncos,17.0,2022,247
Essang Bassey,CB,0,0%,3,5%,19,66%,0,Broncos,17.0,2022,247
Justin Strnad,LB,0,0%,0,0%,24,83%,0,Broncos,17.0,2022,247
P.J. Locke,FS,0,0%,0,0%,24,83%,0,Broncos,17.0,2022,247
Delarrin Turner-Yell,SS,0,0%,0,0%,19,66%,0,Broncos,17.0,2022,247
Ray Wilborn,LB,0,0%,0,0%,14,48%,0,Broncos,17.0,2022,247
Brandon McManus,K,0,0%,0,0%,9,31%,0,Broncos,17.0,2022,247
Corliss Waitman,P,0,0%,0,0%,9,31%,0,Broncos,17.0,2022,247
Jacob Bobenmoyer,LS,0,0%,0,0%,9,31%,0,Broncos,17.0,2022,247
Christian DiLauro,T,0,0%,0,0%,4,14%,0,Broncos,17.0,2022,247
Marlon Mack,RB,0,0%,0,0%,1,3%,0,Broncos,17.0,2022,247
