#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:17,KAN 35,10,5:42,65,Touchdown,1,Chiefs,17.0,2022,247
2,1,5:24,KAN 9,5,2:52,21,Punt,1,Chiefs,17.0,2022,247
3,2,10:46,KAN 25,7,2:55,65,Interception,1,Chiefs,17.0,2022,247
4,2,4:40,KAN 25,7,3:38,75,Touchdown,1,Chiefs,17.0,2022,247
5,2,0:11,KAN 40,2,0:11,27,Missed FG,1,Chiefs,17.0,2022,247
6,3,15:00,KAN 25,3,0:59,2,Punt,1,Chiefs,17.0,2022,247
7,3,11:18,KAN 20,3,0:55,4,Punt,1,Chiefs,17.0,2022,247
8,3,6:35,KAN 25,3,1:01,2,Punt,1,Chiefs,17.0,2022,247
9,3,2:56,KAN 35,6,3:06,65,Touchdown,1,Chiefs,17.0,2022,247
10,4,14:31,DEN 17,4,1:55,17,Touchdown,1,Chiefs,17.0,2022,247
11,4,6:14,KAN 25,5,2:21,16,Punt,1,Chiefs,17.0,2022,247
12,4,1:19,DEN 36,4,1:19,10,End of Game,1,Chiefs,17.0,2022,247
