Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Sam Darnold,CAR,23,37,341,15,38.5,282,7.6,168,7.3,4.5,173,7.5,1,3.2%,3,9.7%,2,6,5,4,11,26.8%,2,10.0,17.0,2022,243
Tom Brady,TAM,34,45,432,17,35.4,308,6.8,247,7.3,5.5,185,5.4,2,4.8%,5,11.9%,3,11,1,5,9,18.8%,0,,17.0,2022,243
