Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Sam Ehlinger,IND,1,12,0,12,17.0,2022,246
Nick Foles,IND,1,8,0,8,17.0,2022,246
Zack Moss,IND,15,74,0,12,17.0,2022,246
Jordan Wilkins,IND,6,23,0,7,17.0,2022,246
Deon Jackson,IND,3,10,0,4,17.0,2022,246
Parris Campbell,IND,1,1,0,1,17.0,2022,246
Michael Pittman Jr.,IND,0,0,0,0,17.0,2022,246
Jelani Woods,IND,0,0,0,0,17.0,2022,246
Alec Pierce,IND,0,0,0,0,17.0,2022,246
Mike Strachan,IND,0,0,0,0,17.0,2022,246
Mo Alie-Cox,IND,0,0,0,0,17.0,2022,246
Daniel Jones,NYG,11,91,2,25,17.0,2022,246
Matt Breida,NYG,9,59,0,18,17.0,2022,246
Saquon Barkley,NYG,12,58,0,19,17.0,2022,246
Gary Brightwell,NYG,5,9,0,6,17.0,2022,246
Richie James,NYG,0,0,0,0,17.0,2022,246
Isaiah Hodgins,NYG,0,0,0,0,17.0,2022,246
Daniel Bellinger,NYG,0,0,0,0,17.0,2022,246
Darius Slayton,NYG,0,0,0,0,17.0,2022,246
