Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Calvin Throckmorton,T,69,100%,0,0%,4,15%,0,Saints,17.0,2022,250
James Hurst,T,69,100%,0,0%,4,15%,0,Saints,17.0,2022,250
Josh Andrews,G,69,100%,0,0%,3,12%,0,Saints,17.0,2022,250
Erik McCoy,C,69,100%,0,0%,0,0%,0,Saints,17.0,2022,250
Andy Dalton,QB,56,81%,0,0%,0,0%,0,Saints,17.0,2022,250
Landon Young,T,54,78%,0,0%,4,15%,0,Saints,17.0,2022,250
Rashid Shaheed,WR,47,68%,0,0%,9,35%,0,Saints,17.0,2022,250
Adam Trautman,TE,47,68%,0,0%,4,15%,0,Saints,17.0,2022,250
Juwan Johnson,TE,46,67%,0,0%,12,46%,0,Saints,17.0,2022,250
Chris Olave,WR,42,61%,0,0%,0,0%,0,Saints,17.0,2022,250
Alvin Kamara,RB,40,58%,0,0%,0,0%,0,Saints,17.0,2022,250
Taysom Hill,TE,31,45%,0,0%,14,54%,0,Saints,17.0,2022,250
Keith Kirkwood,WR,28,41%,0,0%,8,31%,0,Saints,17.0,2022,250
Adam Prentice,FB,25,36%,0,0%,18,69%,0,Saints,17.0,2022,250
Kirk Merritt,WR,17,25%,0,0%,14,54%,0,Saints,17.0,2022,250
Ryan Ramczyk,T,16,23%,0,0%,1,4%,0,Saints,17.0,2022,250
Tre'Quan Smith,WR,13,19%,0,0%,0,0%,0,Saints,17.0,2022,250
David Johnson,RB,8,12%,0,0%,0,0%,0,Saints,17.0,2022,250
Trevor Penning,T,6,9%,0,0%,4,15%,0,Saints,17.0,2022,250
Eno Benjamin,RB,6,9%,0,0%,0,0%,0,Saints,17.0,2022,250
Lewis Kidd,G,1,1%,0,0%,4,15%,0,Saints,17.0,2022,250
Daniel Sorensen,FS,0,0%,55,100%,15,58%,0,Saints,17.0,2022,250
Paulson Adebo,CB,0,0%,55,100%,0,0%,0,Saints,17.0,2022,250
Tyrann Mathieu,FS,0,0%,55,100%,0,0%,0,Saints,17.0,2022,250
Marshon Lattimore,CB,0,0%,55,100%,0,0%,0,Saints,17.0,2022,250
Demario Davis,LB,0,0%,55,100%,0,0%,0,Saints,17.0,2022,250
Bradley Roby,CB,0,0%,46,84%,0,0%,0,Saints,17.0,2022,250
Cameron Jordan,DE,0,0%,45,82%,0,0%,0,Saints,17.0,2022,250
Carl Granderson,DE,0,0%,40,73%,12,46%,0,Saints,17.0,2022,250
Kaden Elliss,LB,0,0%,37,67%,6,23%,0,Saints,17.0,2022,250
David Onyemata,DT,0,0%,35,64%,2,8%,0,Saints,17.0,2022,250
Shy Tuttle,DT,0,0%,26,47%,2,8%,0,Saints,17.0,2022,250
Pete Werner,LB,0,0%,24,44%,10,38%,0,Saints,17.0,2022,250
Kentavius Street,DT,0,0%,21,38%,0,0%,0,Saints,17.0,2022,250
P.J. Williams,CB,0,0%,17,31%,0,0%,0,Saints,17.0,2022,250
Marcus Davenport,DE,0,0%,15,27%,6,23%,0,Saints,17.0,2022,250
Malcolm Roach,DT,0,0%,12,22%,0,0%,0,Saints,17.0,2022,250
Payton Turner,DE,0,0%,10,18%,2,8%,0,Saints,17.0,2022,250
J.T. Gray,SS,0,0%,2,4%,22,85%,0,Saints,17.0,2022,250
Ty Summers,LB,0,0%,0,0%,22,85%,0,Saints,17.0,2022,250
Isaac Yiadom,CB,0,0%,0,0%,22,85%,0,Saints,17.0,2022,250
Andrew Dowell,LB,0,0%,0,0%,22,85%,0,Saints,17.0,2022,250
Alontae Taylor,CB,0,0%,0,0%,11,42%,0,Saints,17.0,2022,250
Blake Gillikin,P,0,0%,0,0%,10,38%,0,Saints,17.0,2022,250
Zach Wood,LS,0,0%,0,0%,10,38%,0,Saints,17.0,2022,250
Wil Lutz,K,0,0%,0,0%,9,35%,0,Saints,17.0,2022,250
