#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:26,GNB 21,3,1:36,7,"Blocked Punt, Downs",1,Packers,17.0,2022,253
3,1,9:25,GNB 38,5,2:53,7,Downs,1,Packers,17.0,2022,253
4,1,1:37,GNB 36,14,6:49,56,Field Goal,1,Packers,17.0,2022,253
5,2,5:52,GNB 40,5,3:11,60,Touchdown,1,Packers,17.0,2022,253
6,2,0:36,GNB 40,4,0:36,23,Field Goal,1,Packers,17.0,2022,253
7,3,15:00,GNB 25,5,2:20,16,Punt,1,Packers,17.0,2022,253
8,3,7:06,GNB 24,12,7:12,76,Touchdown,1,Packers,17.0,2022,253
9,4,14:40,MIN 45,8,5:15,45,Touchdown,1,Packers,17.0,2022,253
10,4,7:36,GNB 25,6,3:38,16,Punt,1,Packers,17.0,2022,253
11,4,0:21,GNB 25,1,0:21,-1,End of Game,1,Packers,17.0,2022,253
