Player,Pos,home_team,team,week,year,game_id
Mike White,QB,0,Jets,17.0,2022,251
Ty Johnson,RB,0,Jets,17.0,2022,251
Garrett Wilson,WR,0,Jets,17.0,2022,251
Corey Davis,WR,0,Jets,17.0,2022,251
Tyler Conklin,TE,0,Jets,17.0,2022,251
C.J. Uzomah,TE,0,Jets,17.0,2022,251
Connor McGovern,OL,0,Jets,17.0,2022,251
Laurent Duvernay-Tardif,OL,0,Jets,17.0,2022,251
George Fant,T,0,Jets,17.0,2022,251
Duane Brown,T,0,Jets,17.0,2022,251
Laken Tomlinson,G,0,Jets,17.0,2022,251
Carl Lawson,DE,0,Jets,17.0,2022,251
John Franklin-Myers,DT,0,Jets,17.0,2022,251
Sheldon Rankins,DT,0,Jets,17.0,2022,251
Quinnen Williams,DT,0,Jets,17.0,2022,251
Kwon Alexander,LB,0,Jets,17.0,2022,251
C.J. Mosley,LB,0,Jets,17.0,2022,251
Quincy Williams,LB,0,Jets,17.0,2022,251
Sauce Gardner,CB,0,Jets,17.0,2022,251
D.J. Reed,CB,0,Jets,17.0,2022,251
Lamarcus Joyner,S,0,Jets,17.0,2022,251
Jordan Whitehead,S,0,Jets,17.0,2022,251
