Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Andy Dalton,NOR,2,-2,0,-1,17.0,2022,250
Taysom Hill,NOR,14,46,1,9,17.0,2022,250
Alvin Kamara,NOR,16,73,0,15,17.0,2022,250
Eno Benjamin,NOR,2,10,0,8,17.0,2022,250
Adam Prentice,NOR,1,2,0,2,17.0,2022,250
Rashid Shaheed,NOR,0,0,0,0,17.0,2022,250
Juwan Johnson,NOR,0,0,0,0,17.0,2022,250
Chris Olave,NOR,0,0,0,0,17.0,2022,250
Adam Trautman,NOR,0,0,0,0,17.0,2022,250
Gardner Minshew II,PHI,1,0,0,0,17.0,2022,250
Miles Sanders,PHI,12,61,0,14,17.0,2022,250
Boston Scott,PHI,2,6,0,8,17.0,2022,250
DeVonta Smith,PHI,0,0,0,0,17.0,2022,250
A.J. Brown,PHI,0,0,0,0,17.0,2022,250
Dallas Goedert,PHI,0,0,0,0,17.0,2022,250
Kenneth Gainwell,PHI,0,0,0,0,17.0,2022,250
Quez Watkins,PHI,0,0,0,0,17.0,2022,250
