Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Kirk Cousins,MIN,0,0,0,0,0,17.0,2022,253
Nick Mullens,MIN,0,0,0,0,0,17.0,2022,253
Alexander Mattison,MIN,1,1,7,0,7,17.0,2022,253
Dalvin Cook,MIN,3,2,17,0,16,17.0,2022,253
Jalen Nailor,MIN,3,3,89,1,47,17.0,2022,253
K.J. Osborn,MIN,7,7,59,1,16,17.0,2022,253
T.J. Hockenson,MIN,12,7,59,0,13,17.0,2022,253
Adam Thielen,MIN,4,1,16,0,16,17.0,2022,253
Justin Jefferson,MIN,5,1,15,0,15,17.0,2022,253
Aaron Rodgers,GNB,0,0,0,0,0,17.0,2022,253
Jordan Love,GNB,0,0,0,0,0,17.0,2022,253
Aaron Jones,GNB,3,2,2,0,1,17.0,2022,253
AJ Dillon,GNB,1,0,0,0,0,17.0,2022,253
Patrick Taylor,GNB,0,0,0,0,0,17.0,2022,253
Allen Lazard,GNB,6,5,59,0,16,17.0,2022,253
Robert Tonyan,GNB,4,3,52,1,24,17.0,2022,253
Randall Cobb,GNB,2,2,20,0,11,17.0,2022,253
Romeo Doubs,GNB,4,3,20,0,11,17.0,2022,253
Christian Watson,GNB,5,1,11,0,11,17.0,2022,253
Josiah Deguara,GNB,1,1,4,0,4,17.0,2022,253
