Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Latavius Murray,DEN,12,56,0,3.0,51,4.3,5,0.4,0,,17.0,2022,247
Chase Edmonds,DEN,7,34,0,0.0,34,4.9,0,0.0,0,,17.0,2022,247
Russell Wilson,DEN,4,27,2,3.0,27,6.8,0,0.0,0,,17.0,2022,247
Kendall Hinton,DEN,1,0,0,,0,0.0,0,0.0,0,,17.0,2022,247
Isiah Pacheco,KAN,9,31,1,3.0,30,3.3,1,0.1,0,,17.0,2022,247
Patrick Mahomes,KAN,4,8,0,0.0,8,2.0,0,0.0,0,,17.0,2022,247
Jerick McKinnon,KAN,2,4,0,0.0,4,2.0,0,0.0,0,,17.0,2022,247
Ronald Jones II,KAN,1,3,0,,3,3.0,0,0.0,0,,17.0,2022,247
