Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cowboys,14.0,8.93,16.26,-7.33,-13.67,5.83,4.82,0.36,6.73,-1.28,-4.91,1.83,0.47,-1.65,2.98,17.0,2022,241
Titans,-14.0,-5.83,-4.82,-0.36,-6.73,-8.93,-16.26,7.33,13.67,1.28,-1.83,4.91,1.65,-0.47,-2.98,17.0,2022,241
