Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Justin Fields,CHI,10,132,0,60,17.0,2022,244
Khalil Herbert,CHI,5,31,0,15,17.0,2022,244
David Montgomery,CHI,6,24,0,9,17.0,2022,244
Velus Jones Jr.,CHI,1,13,0,13,17.0,2022,244
Cole Kmet,CHI,0,0,0,0,17.0,2022,244
Equanimeous St. Brown,CHI,0,0,0,0,17.0,2022,244
N'Keal Harry,CHI,0,0,0,0,17.0,2022,244
Chase Claypool,CHI,0,0,0,0,17.0,2022,244
Ryan Griffin,CHI,0,0,0,0,17.0,2022,244
Byron Pringle,CHI,0,0,0,0,17.0,2022,244
Dante Pettis,CHI,0,0,0,0,17.0,2022,244
Jared Goff,DET,1,2,0,2,17.0,2022,244
Nate Sudfeld,DET,3,-3,0,-1,17.0,2022,244
Jamaal Williams,DET,22,144,1,58,17.0,2022,244
D'Andre Swift,DET,11,78,1,35,17.0,2022,244
Jameson Williams,DET,1,40,0,40,17.0,2022,244
Kalif Raymond,DET,1,4,0,4,17.0,2022,244
Amon-Ra St. Brown,DET,0,0,0,0,17.0,2022,244
DJ Chark,DET,0,0,0,0,17.0,2022,244
James Mitchell,DET,0,0,0,0,17.0,2022,244
Brock Wright,DET,0,0,0,0,17.0,2022,244
Shane Zylstra,DET,0,0,0,0,17.0,2022,244
Josh Reynolds,DET,0,0,0,0,17.0,2022,244
Jason Cabinda,DET,0,0,0,0,17.0,2022,244
