0,1,week,year,game_id
Won Toss,Jaguars (deferred),17.0,2022,248
Roof,retractable roof (closed),17.0,2022,248
Surface,astroturf,17.0,2022,248
Duration,2:54,17.0,2022,248
Attendance,64581,17.0,2022,248
Vegas Line,Jacksonville Jaguars -3.0,17.0,2022,248
Over/Under,43.0 (under),17.0,2022,248
