Player,Pos,home_team,team,week,year,game_id
Justin Herbert,QB,1,Chargers,17.0,2022,254
Austin Ekeler,RB,1,Chargers,17.0,2022,254
Keenan Allen,WR,1,Chargers,17.0,2022,254
Mike Williams,WR,1,Chargers,17.0,2022,254
Gerald Everett,TE,1,Chargers,17.0,2022,254
Donald Parham,TE,1,Chargers,17.0,2022,254
Trey Pipkins,T,1,Chargers,17.0,2022,254
Matt Feiler,G,1,Chargers,17.0,2022,254
Zion Johnson,G,1,Chargers,17.0,2022,254
Jamaree Salyer,G,1,Chargers,17.0,2022,254
Corey Linsley,C,1,Chargers,17.0,2022,254
Morgan Fox,DL,1,Chargers,17.0,2022,254
Sebastian Joseph-Day,DT,1,Chargers,17.0,2022,254
Joey Bosa,OLB,1,Chargers,17.0,2022,254
Khalil Mack,OLB,1,Chargers,17.0,2022,254
Drue Tranquill,LB,1,Chargers,17.0,2022,254
Kenneth Murray,LB,1,Chargers,17.0,2022,254
Bryce Callahan,CB,1,Chargers,17.0,2022,254
Asante Samuel Jr.,CB,1,Chargers,17.0,2022,254
Michael Davis,CB,1,Chargers,17.0,2022,254
Alohi Gilman,S,1,Chargers,17.0,2022,254
Nasir Adderley,S,1,Chargers,17.0,2022,254
