Player,Pos,home_team,team,week,year,game_id
Carson Wentz,QB,1,Commanders,17.0,2022,245
Jonathan Williams,RB,1,Commanders,17.0,2022,245
Jahan Dotson,WR,1,Commanders,17.0,2022,245
Terry McLaurin,WR,1,Commanders,17.0,2022,245
Curtis Samuel,WR,1,Commanders,17.0,2022,245
Logan Thomas,TE,1,Commanders,17.0,2022,245
Charles Leno Jr.,T,1,Commanders,17.0,2022,245
Cornelius Lucas,T,1,Commanders,17.0,2022,245
Trai Turner,G,1,Commanders,17.0,2022,245
Wes Schweitzer,G,1,Commanders,17.0,2022,245
Andrew Norwell,G,1,Commanders,17.0,2022,245
Chase Young,DE,1,Commanders,17.0,2022,245
Montez Sweat,DE,1,Commanders,17.0,2022,245
Daron Payne,DT,1,Commanders,17.0,2022,245
Jonathan Allen,DT,1,Commanders,17.0,2022,245
David Mayo,LB,1,Commanders,17.0,2022,245
Jamin Davis,LB,1,Commanders,17.0,2022,245
Danny Johnson,CB,1,Commanders,17.0,2022,245
Kendall Fuller,CB,1,Commanders,17.0,2022,245
Jeremy Reaves,S,1,Commanders,17.0,2022,245
Bobby McCain,S,1,Commanders,17.0,2022,245
Darrick Forrest,S,1,Commanders,17.0,2022,245
