0,1,week,year,game_id
Won Toss,49ers (deferred),17.0,2022,252
Won OT Toss,Raiders,17.0,2022,252
Roof,dome,17.0,2022,252
Surface,grass,17.0,2022,252
Duration,3:24,17.0,2022,252
Attendance,62367,17.0,2022,252
Vegas Line,San Francisco 49ers -9.5,17.0,2022,252
Over/Under,42.5 (over),17.0,2022,252
