Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Brandon Shell,T,71,100%,0,0%,4,15%,0,Dolphins,17.0,2022,249
Robert Hunt,G,71,100%,0,0%,4,15%,0,Dolphins,17.0,2022,249
Connor Williams,G,71,100%,0,0%,0,0%,0,Dolphins,17.0,2022,249
Liam Eichenberg,T,71,100%,0,0%,0,0%,0,Dolphins,17.0,2022,249
Tyreek Hill,WR,58,82%,0,0%,0,0%,0,Dolphins,17.0,2022,249
Jaylen Waddle,WR,54,76%,0,0%,0,0%,0,Dolphins,17.0,2022,249
Jeff Wilson,RB,46,65%,0,0%,0,0%,0,Dolphins,17.0,2022,249
Teddy Bridgewater,QB,44,62%,0,0%,0,0%,0,Dolphins,17.0,2022,249
Durham Smythe,TE,42,59%,0,0%,14,52%,0,Dolphins,17.0,2022,249
Trent Sherfield,WR,42,59%,0,0%,9,33%,0,Dolphins,17.0,2022,249
Greg Little,T,39,55%,0,0%,4,15%,0,Dolphins,17.0,2022,249
Kendall Lamm,T,32,45%,0,0%,0,0%,0,Dolphins,17.0,2022,249
Raheem Mostert,RB,30,42%,0,0%,5,19%,0,Dolphins,17.0,2022,249
Mike Gesicki,TE,30,42%,0,0%,0,0%,0,Dolphins,17.0,2022,249
Skylar Thompson,QB,27,38%,0,0%,0,0%,0,Dolphins,17.0,2022,249
River Cracraft,WR,17,24%,0,0%,0,0%,0,Dolphins,17.0,2022,249
Hunter Long,TE,12,17%,0,0%,5,19%,0,Dolphins,17.0,2022,249
Cedrick Wilson Jr.,WR,11,15%,0,0%,5,19%,0,Dolphins,17.0,2022,249
Alec Ingold,FB,11,15%,0,0%,5,19%,0,Dolphins,17.0,2022,249
Salvon Ahmed,RB,2,3%,0,0%,2,7%,0,Dolphins,17.0,2022,249
Keion Crossen,CB,0,0%,59,98%,8,30%,0,Dolphins,17.0,2022,249
Kader Kohou,CB,0,0%,59,98%,0,0%,0,Dolphins,17.0,2022,249
Jevon Holland,FS,0,0%,57,95%,4,15%,0,Dolphins,17.0,2022,249
Christian Wilkins,DT,0,0%,54,90%,11,41%,0,Dolphins,17.0,2022,249
Zach Sieler,DT,0,0%,54,90%,11,41%,0,Dolphins,17.0,2022,249
Jaelan Phillips,LB,0,0%,53,88%,7,26%,0,Dolphins,17.0,2022,249
Eric Rowe,SS,0,0%,52,87%,0,0%,0,Dolphins,17.0,2022,249
Jerome Baker,LB,0,0%,49,82%,0,0%,0,Dolphins,17.0,2022,249
Elandon Roberts,LB,0,0%,41,68%,9,33%,0,Dolphins,17.0,2022,249
Raekwon Davis,NT,0,0%,41,68%,4,15%,0,Dolphins,17.0,2022,249
Andrew Van Ginkel,LB,0,0%,38,63%,19,70%,0,Dolphins,17.0,2022,249
Noah Igbinoghene,CB,0,0%,30,50%,5,19%,0,Dolphins,17.0,2022,249
Melvin Ingram,LB,0,0%,28,47%,0,0%,0,Dolphins,17.0,2022,249
John Jenkins,NT,0,0%,17,28%,4,15%,0,Dolphins,17.0,2022,249
Verone McKinley,SS,0,0%,10,17%,0,0%,0,Dolphins,17.0,2022,249
Elijah Campbell,CB,0,0%,7,12%,18,67%,0,Dolphins,17.0,2022,249
Duke Riley,LB,0,0%,5,8%,19,70%,0,Dolphins,17.0,2022,249
Josiah Bronson,DT,0,0%,5,8%,0,0%,0,Dolphins,17.0,2022,249
Clayton Fejedelem,SS,0,0%,1,2%,23,85%,0,Dolphins,17.0,2022,249
Justin Bethel,FS,0,0%,0,0%,23,85%,0,Dolphins,17.0,2022,249
Samuel Eguavoen,LB,0,0%,0,0%,16,59%,0,Dolphins,17.0,2022,249
Brennan Scarlett,LB,0,0%,0,0%,14,52%,0,Dolphins,17.0,2022,249
Channing Tindall,LB,0,0%,0,0%,11,41%,0,Dolphins,17.0,2022,249
Thomas Morstead,P,0,0%,0,0%,9,33%,0,Dolphins,17.0,2022,249
Blake Ferguson,LS,0,0%,0,0%,9,33%,0,Dolphins,17.0,2022,249
Jason Sanders,K,0,0%,0,0%,8,30%,0,Dolphins,17.0,2022,249
Robert Jones,G,0,0%,0,0%,4,15%,0,Dolphins,17.0,2022,249
Michael Deiter,C,0,0%,0,0%,4,15%,0,Dolphins,17.0,2022,249
