Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Matthew Stafford,LAR,16,27,160,6,22.2,177,6.6,75,4.7,2.8,85,5.3,2,7.7%,4,15.4%,0,8,0,5,5,17.9%,1,11.0,15.0,2024,209
Brock Purdy,SFO,14,31,142,7,20.6,335,10.8,71,5.1,2.3,71,5.1,3,9.7%,5,16.1%,3,5,0,0,3,8.8%,0,,15.0,2024,209
