Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Saints,-2.0,1.53,5.7,-1.5,-2.29,-6.99,-0.98,-3.79,0.0,3.73,-4.87,4.49,2.01,-2.5,4.6,15.0,2024,215
Commanders,2.0,6.99,0.98,3.79,0.0,-1.53,-5.7,1.5,2.29,-3.73,-4.49,4.87,2.5,-2.01,-4.6,15.0,2024,215
