Player,Pos,home_team,team,week,year,game_id
Jayden Daniels,QB,0,Commanders,15.0,2024,215
Brian Robinson Jr.,RB,0,Commanders,15.0,2024,215
Terry McLaurin,WR,0,Commanders,15.0,2024,215
John Bates,TE,0,Commanders,15.0,2024,215
Ben Sinnott,TE,0,Commanders,15.0,2024,215
Zach Ertz,TE,0,Commanders,15.0,2024,215
Andrew Wylie,OL,0,Commanders,15.0,2024,215
Brandon Coleman,OT,0,Commanders,15.0,2024,215
Nick Allegretti,G,0,Commanders,15.0,2024,215
Samuel Cosmi,G,0,Commanders,15.0,2024,215
Michael Deiter,G,0,Commanders,15.0,2024,215
Dorance Armstrong Jr.,DE,0,Commanders,15.0,2024,215
Jer'Zhan Newton,DT,0,Commanders,15.0,2024,215
Daron Payne,DT,0,Commanders,15.0,2024,215
Bobby Wagner,MLB,0,Commanders,15.0,2024,215
Frankie Luvu,LB,0,Commanders,15.0,2024,215
Dante Fowler,LB,0,Commanders,15.0,2024,215
Marshon Lattimore,CB,0,Commanders,15.0,2024,215
Mike Sainristil,CB,0,Commanders,15.0,2024,215
Quan Martin,DB,0,Commanders,15.0,2024,215
Jeremy Chinn,S,0,Commanders,15.0,2024,215
Percy Butler,S,0,Commanders,15.0,2024,215
