Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Josh Allen,BUF,23,34,362,15,44.1,331,9.7,219,9.5,6.4,143,6.2,0,0.0%,4,12.5%,0,12,7,3,10,27.8%,2,8.5,15.0,2024,217
Jared Goff,DET,38,59,494,27,43.5,400,6.8,240,6.3,4.1,254,6.7,2,3.7%,10,18.5%,3,10,5,7,15,23.4%,2,6.5,15.0,2024,217
