Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Anthony Richardson,IND,1,1,-1,0,-1,15.0,2024,218
Jonathan Taylor,IND,2,1,4,0,4,15.0,2024,218
Trey Sermon,IND,2,2,9,0,5,15.0,2024,218
Tyler Goodson,IND,0,0,0,0,0,15.0,2024,218
Michael Pittman Jr.,IND,9,6,58,0,17,15.0,2024,218
Kylen Granson,IND,4,3,47,0,18,15.0,2024,218
Josh Downs,IND,8,3,32,0,22,15.0,2024,218
Anthony Gould,IND,1,1,23,0,23,15.0,2024,218
Will Mallory,IND,1,0,0,0,0,15.0,2024,218
Alec Pierce,IND,4,0,0,0,0,15.0,2024,218
Adonai Mitchell,IND,4,0,0,0,0,15.0,2024,218
Bo Nix,DEN,0,0,0,0,0,15.0,2024,218
Jaleel McLaughlin,DEN,3,3,13,0,6,15.0,2024,218
Javonte Williams,DEN,3,2,8,0,9,15.0,2024,218
Audric Estime,DEN,1,1,5,0,5,15.0,2024,218
Courtland Sutton,DEN,9,3,32,1,20,15.0,2024,218
Marvin Mims,DEN,4,4,20,0,11,15.0,2024,218
Adam Trautman,DEN,2,2,20,1,13,15.0,2024,218
Nate Adkins,DEN,1,1,15,1,15,15.0,2024,218
Troy Franklin,DEN,5,2,9,0,6,15.0,2024,218
Lucas Krull,DEN,2,2,8,0,8,15.0,2024,218
Lil'Jordan Humphrey,DEN,1,0,0,0,0,15.0,2024,218
Devaughn Vele,DEN,1,0,0,0,0,15.0,2024,218
