Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Khalil Shakir,BUF,7,6,39,1,3.0,6,1.0,33,5.5,5.1,0,,0,0.0,0,129.5,15.0,2024,217
Ty Johnson,BUF,5,5,114,0,5.0,74,14.8,40,8.0,14.8,0,,0,0.0,0,118.7,15.0,2024,217
Dalton Kincaid,BUF,7,4,53,0,2.0,30,7.5,23,5.8,12.0,0,,0,0.0,0,81.2,15.0,2024,217
Ray Davis,BUF,2,2,14,1,2.0,7,3.5,7,3.5,3.5,0,,0,0.0,0,135.4,15.0,2024,217
Dawson Knox,BUF,3,2,42,0,1.0,30,15.0,12,6.0,8.7,0,,0,0.0,0,109.7,15.0,2024,217
James Cook,BUF,1,1,28,0,1.0,17,17.0,11,11.0,17.0,0,,0,0.0,0,118.7,15.0,2024,217
Mack Hollins,BUF,3,1,7,0,,4,4.0,3,3.0,7.3,0,,0,0.0,0,42.4,15.0,2024,217
Keon Coleman,BUF,2,1,64,0,1.0,50,50.0,14,14.0,39.5,0,,0,0.0,0,95.8,15.0,2024,217
Curtis Samuel,BUF,2,1,1,0,,1,1.0,0,0.0,-1.0,0,,0,0.0,0,56.2,15.0,2024,217
Amon-Ra St. Brown,DET,18,14,193,1,7.0,121,8.6,72,5.1,7.7,1,14.0,1,5.6,0,129.9,15.0,2024,217
Sam LaPorta,DET,10,7,111,0,7.0,66,9.4,45,6.4,11.5,1,7.0,0,0.0,0,106.7,15.0,2024,217
Jahmyr Gibbs,DET,7,5,83,1,5.0,9,1.8,74,14.8,0.1,1,5.0,0,0.0,0,150.6,15.0,2024,217
Tim Patrick,DET,8,4,30,1,2.0,17,4.3,13,3.3,10.4,1,4.0,1,12.5,0,99.0,15.0,2024,217
David Montgomery,DET,4,4,31,0,2.0,-10,-2.5,41,10.3,-2.5,1,4.0,0,0.0,0,99.0,15.0,2024,217
Jameson Williams,DET,5,3,37,1,3.0,36,12.0,1,0.3,13.2,0,,0,0.0,0,122.5,15.0,2024,217
Dan Skipper,DET,1,1,9,1,1.0,1,1.0,8,8.0,1.0,0,,0,0.0,0,143.7,15.0,2024,217
Allen Robinson,DET,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6,15.0,2024,217
