#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,GNB 37,10,5:41,63,Touchdown,0,Packers,15.0,2024,222
2,1,6:43,GNB 20,8,4:49,80,Touchdown,0,Packers,15.0,2024,222
3,2,12:59,GNB 29,8,3:38,51,Field Goal,0,Packers,15.0,2024,222
4,2,2:54,GNB 14,7,2:54,83,Field Goal,0,Packers,15.0,2024,222
5,3,10:26,GNB 7,3,2:40,6,Punt,0,Packers,15.0,2024,222
6,3,6:20,GNB 30,7,4:44,65,Field Goal,0,Packers,15.0,2024,222
7,4,14:50,GNB 43,3,1:32,2,Punt,0,Packers,15.0,2024,222
8,4,13:00,GNB 43,2,0:16,6,Fumble,0,Packers,15.0,2024,222
9,4,11:16,GNB 34,3,1:12,4,Punt,0,Packers,15.0,2024,222
10,4,9:32,GNB 16,7,3:42,45,Downs,0,Packers,15.0,2024,222
11,4,5:17,SEA 27,3,0:18,27,Touchdown,0,Packers,15.0,2024,222
12,4,3:18,GNB 16,3,1:32,8,Punt,0,Packers,15.0,2024,222
