Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Caleb Williams,CHI,1,1,15.0,2024,223
Tyson Bagent,CHI,0,0,15.0,2024,223
D'Andre Swift,CHI,0,0,15.0,2024,223
D.J. Moore,CHI,0,0,15.0,2024,223
Travis Homer,CHI,0,0,15.0,2024,223
Keenan Allen,CHI,0,0,15.0,2024,223
Rome Odunze,CHI,0,0,15.0,2024,223
Cole Kmet,CHI,0,0,15.0,2024,223
Tyler Scott,CHI,0,0,15.0,2024,223
Sam Darnold,MIN,0,0,15.0,2024,223
Aaron Jones,MIN,0,0,15.0,2024,223
Cam Akers,MIN,0,0,15.0,2024,223
Ty Chandler,MIN,0,0,15.0,2024,223
Justin Jefferson,MIN,0,0,15.0,2024,223
Jordan Addison,MIN,0,0,15.0,2024,223
T.J. Hockenson,MIN,0,0,15.0,2024,223
Brandon Powell,MIN,0,0,15.0,2024,223
Trent Sherfield,MIN,0,0,15.0,2024,223
Jalen Nailor,MIN,0,0,15.0,2024,223
Johnny Mundt,MIN,0,0,15.0,2024,223
