Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bengals,9.0,12.25,14.1,4.13,-10.86,1.11,-3.96,3.08,27.04,-5.63,-6.91,3.3,0.32,-1.3,-1.04,15.0,2024,211
Titans,-9.0,-1.11,3.96,-3.08,-27.04,-12.25,-14.1,-4.13,10.86,5.63,-3.3,6.91,1.3,-0.32,1.04,15.0,2024,211
