Player,Pos,home_team,team,week,year,game_id
Kirk Cousins,QB,0,Falcons,15.0,2024,224
Bijan Robinson,RB,0,Falcons,15.0,2024,224
Darnell Mooney,WR,0,Falcons,15.0,2024,224
Drake London,WR,0,Falcons,15.0,2024,224
Charlie Woerner,TE,0,Falcons,15.0,2024,224
Kyle Pitts,TE,0,Falcons,15.0,2024,224
Matthew Bergeron,OL,0,Falcons,15.0,2024,224
Drew Dalman,OL,0,Falcons,15.0,2024,224
Jake Matthews,T,0,Falcons,15.0,2024,224
Kaleb McGary,T,0,Falcons,15.0,2024,224
Chris Lindstrom,G,0,Falcons,15.0,2024,224
Grady Jarrett,DL,0,Falcons,15.0,2024,224
Eddie Goldman,DL,0,Falcons,15.0,2024,224
David Onyemata,DL,0,Falcons,15.0,2024,224
Matt Judon,OLB,0,Falcons,15.0,2024,224
Lorenzo Carter,OLB,0,Falcons,15.0,2024,224
Nathan Landman,LB,0,Falcons,15.0,2024,224
Kaden Elliss,LB,0,Falcons,15.0,2024,224
Mike Hughes,CB,0,Falcons,15.0,2024,224
AJ Terrell,CB,0,Falcons,15.0,2024,224
Justin Simmons,S,0,Falcons,15.0,2024,224
Jessie Bates III,S,0,Falcons,15.0,2024,224
