#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,LVR 28,10,5:45,16,Fumble,1,Raiders,15.0,2024,224
2,1,5:19,LVR 20,3,1:35,1,Punt,1,Raiders,15.0,2024,224
3,1,0:14,LVR 30,9,3:30,37,Field Goal,1,Raiders,15.0,2024,224
4,2,6:17,LVR 3,2,0:42,-3,Safety,1,Raiders,15.0,2024,224
5,2,1:54,LVR 8,6,1:54,24,End of Half,1,Raiders,15.0,2024,224
6,3,14:46,LVR 46,3,2:33,-12,"Blocked Punt, Downs",1,Raiders,15.0,2024,224
7,3,9:25,LVR 30,5,1:41,15,Punt,1,Raiders,15.0,2024,224
8,3,4:15,LVR 3,3,2:15,8,Punt,1,Raiders,15.0,2024,224
9,4,13:26,LVR 30,4,1:05,11,Punt,1,Raiders,15.0,2024,224
10,4,9:40,LVR 9,2,0:45,-1,Interception,1,Raiders,15.0,2024,224
11,4,5:27,LVR 32,9,2:33,68,Touchdown,1,Raiders,15.0,2024,224
12,4,1:50,LVR 20,10,1:50,45,Interception,1,Raiders,15.0,2024,224
