#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:15,LVR 48,5,3:56,10,Punt,0,Falcons,15.0,2024,224
2,1,3:44,ATL 49,6,3:30,51,Touchdown,0,Falcons,15.0,2024,224
3,2,11:44,ATL 20,9,5:27,37,Punt,0,Falcons,15.0,2024,224
4,2,5:35,ATL 35,6,3:41,15,Punt,0,Falcons,15.0,2024,224
5,3,15:00,ATL 45,1,0:14,0,Interception,0,Falcons,15.0,2024,224
8,3,2:00,LVR 48,7,3:34,18,Field Goal,0,Falcons,15.0,2024,224
9,4,12:21,ATL 26,4,2:41,28,Punt,0,Falcons,15.0,2024,224
10,4,8:55,LVR 39,6,3:28,15,Missed FG,0,Falcons,15.0,2024,224
11,4,2:54,ATL 30,5,1:04,25,Punt,0,Falcons,15.0,2024,224
