Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Jayden Daniels,WAS,1,0,15.0,2024,215
Brian Robinson Jr.,WAS,0,0,15.0,2024,215
Jeremy McNichols,WAS,0,0,15.0,2024,215
Chris Rodriguez,WAS,0,0,15.0,2024,215
Terry McLaurin,WAS,0,0,15.0,2024,215
Olamide Zaccheaus,WAS,0,0,15.0,2024,215
Dyami Brown,WAS,0,0,15.0,2024,215
Jamison Crowder,WAS,0,0,15.0,2024,215
Zach Ertz,WAS,0,0,15.0,2024,215
Ben Sinnott,WAS,0,0,15.0,2024,215
John Bates,WAS,0,0,15.0,2024,215
Luke McCaffrey,WAS,0,0,15.0,2024,215
Spencer Rattler,NOR,0,0,15.0,2024,215
Jake Haener,NOR,0,0,15.0,2024,215
Cedrick Wilson Jr.,NOR,0,0,15.0,2024,215
Kendre Miller,NOR,0,0,15.0,2024,215
Alvin Kamara,NOR,0,0,15.0,2024,215
Marquez Valdes-Scantling,NOR,0,0,15.0,2024,215
Foster Moreau,NOR,0,0,15.0,2024,215
Dante Pettis,NOR,0,0,15.0,2024,215
Juwan Johnson,NOR,0,0,15.0,2024,215
Kevin Austin,NOR,0,0,15.0,2024,215
