#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,PIT 31,3,1:31,3,Punt,0,Steelers,15.0,2024,220
2,1,9:56,PIT 32,3,1:37,2,Punt,0,Steelers,15.0,2024,220
3,1,5:06,PHI 45,3,0:53,-11,Punt,0,Steelers,15.0,2024,220
4,1,4:13,PHI 11,4,0:31,-8,Field Goal,0,Steelers,15.0,2024,220
5,1,1:13,PIT 30,3,2:33,-5,Punt,0,Steelers,15.0,2024,220
6,2,9:07,PIT 30,11,6:33,70,Touchdown,0,Steelers,15.0,2024,220
7,2,1:17,PHI 45,5,0:40,14,Field Goal,0,Steelers,15.0,2024,220
8,3,7:52,PIT 30,4,2:02,38,Fumble,0,Steelers,15.0,2024,220
9,4,14:17,PIT 30,7,3:48,24,Punt,0,Steelers,15.0,2024,220
